studentCode,name,email,password,role,courseYear,department,isActive
20226250,Sinh Vien Test 0920,sv20226250.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226251,Sinh Vien Test 0921,sv20226251.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226252,Sinh Vien Test 0922,sv20226252.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226253,Sinh Vien Test 0923,sv20226253.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226254,Sinh Vien Test 0924,sv20226254.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226255,Sinh Vien Test 0925,sv20226255.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226256,Sinh Vien Test 0926,sv20226256.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226257,Sinh Vien Test 0927,sv20226257.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226258,Sinh Vien Test 0928,sv20226258.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226259,Sinh Vien Test 0929,sv20226259.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226260,Sinh Vien Test 0930,sv20226260.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226261,Sinh Vien Test 0931,sv20226261.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226262,Sinh Vien Test 0932,sv20226262.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226263,Sinh Vien Test 0933,sv20226263.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226264,Sinh Vien Test 0934,sv20226264.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226265,Sinh Vien Test 0935,sv20226265.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226266,Sinh Vien Test 0936,sv20226266.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226267,Sinh Vien Test 0937,sv20226267.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226268,Sinh Vien Test 0938,sv20226268.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226269,Sinh Vien Test 0939,sv20226269.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226270,Sinh Vien Test 0940,sv20226270.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226271,Sinh Vien Test 0941,sv20226271.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226272,Sinh Vien Test 0942,sv20226272.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226273,Sinh Vien Test 0943,sv20226273.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226274,Sinh Vien Test 0944,sv20226274.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226275,Sinh Vien Test 0945,sv20226275.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226276,Sinh Vien Test 0946,sv20226276.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226277,Sinh Vien Test 0947,sv20226277.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226278,Sinh Vien Test 0948,sv20226278.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226279,Sinh Vien Test 0949,sv20226279.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226280,Sinh Vien Test 0950,sv20226280.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226281,Sinh Vien Test 0951,sv20226281.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226282,Sinh Vien Test 0952,sv20226282.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226283,Sinh Vien Test 0953,sv20226283.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226284,Sinh Vien Test 0954,sv20226284.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226285,Sinh Vien Test 0955,sv20226285.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226286,Sinh Vien Test 0956,sv20226286.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226287,Sinh Vien Test 0957,sv20226287.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226288,Sinh Vien Test 0958,sv20226288.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226289,Sinh Vien Test 0959,sv20226289.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226290,Sinh Vien Test 0960,sv20226290.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226291,Sinh Vien Test 0961,sv20226291.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226292,Sinh Vien Test 0962,sv20226292.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226293,Sinh Vien Test 0963,sv20226293.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226294,Sinh Vien Test 0964,sv20226294.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226295,Sinh Vien Test 0965,sv20226295.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226296,Sinh Vien Test 0966,sv20226296.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226297,Sinh Vien Test 0967,sv20226297.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226298,Sinh Vien Test 0968,sv20226298.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226299,Sinh Vien Test 0969,sv20226299.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226300,Sinh Vien Test 0970,sv20226300.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226301,Sinh Vien Test 0971,sv20226301.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226302,Sinh Vien Test 0972,sv20226302.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226303,Sinh Vien Test 0973,sv20226303.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226304,Sinh Vien Test 0974,sv20226304.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226305,Sinh Vien Test 0975,sv20226305.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226306,Sinh Vien Test 0976,sv20226306.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226307,Sinh Vien Test 0977,sv20226307.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226308,Sinh Vien Test 0978,sv20226308.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226309,Sinh Vien Test 0979,sv20226309.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226310,Sinh Vien Test 0980,sv20226310.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226311,Sinh Vien Test 0981,sv20226311.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226312,Sinh Vien Test 0982,sv20226312.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226313,Sinh Vien Test 0983,sv20226313.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226314,Sinh Vien Test 0984,sv20226314.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226315,Sinh Vien Test 0985,sv20226315.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226316,Sinh Vien Test 0986,sv20226316.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226317,Sinh Vien Test 0987,sv20226317.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226318,Sinh Vien Test 0988,sv20226318.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226319,Sinh Vien Test 0989,sv20226319.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226320,Sinh Vien Test 0990,sv20226320.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226321,Sinh Vien Test 0991,sv20226321.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226322,Sinh Vien Test 0992,sv20226322.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226323,Sinh Vien Test 0993,sv20226323.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226324,Sinh Vien Test 0994,sv20226324.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226325,Sinh Vien Test 0995,sv20226325.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226326,Sinh Vien Test 0996,sv20226326.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226327,Sinh Vien Test 0997,sv20226327.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226328,Sinh Vien Test 0998,sv20226328.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226329,Sinh Vien Test 0999,sv20226329.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226330,Sinh Vien Test 1000,sv20226330.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226331,Sinh Vien Test 1001,sv20226331.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
